66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
66000, 65536
